GOOG,BNCN,C,CS,GS,AMZN,BBY,COST,WAG,WFM,TEVA,DJIA
-0.00794664067403,0.0,0.00838579337627,-0.00483092726967,-0.0043169971454,-0.026581440270700002,0.0119761910467,0.0042583456825800005,0.0076239251106599995,0.0,-0.00389105549297,-0.000202976996638
-0.0240625255138,0.0,0.018614808442200002,0.0262858622709,0.00308546989615,-0.0250500156486,-0.0059701669865000005,0.005649732542119999,0.0025284463533600003,-0.0077821404420600005,-0.0157174158954,0.00413596936437
-0.0013084725452100002,0.0119761910467,-0.006166514915660001,0.0163746348718,0.000615953207032,-0.0033879196719400003,0.0059701669865000005,-0.00140944350323,-0.005063301956550001,0.00584227562423,-0.0039682591756199995,0.00911448812148
0.0144612155363,-0.024097551579100002,-0.00828162083172,-0.00232288141614,-0.0268346835122,-0.000565770877892,-0.0059701669865000005,-0.00282486063555,-0.005089069507470001,0.00773698250215,0.0351598716536,-0.000283834776674
-0.005499852103479999,0.0,-0.00208116620382,-0.0140517534557,-0.0038022859497399996,-0.00795458739846,-0.0029985029962600004,0.00282486063555,0.0,-0.0116280379951,0.032108518408400004,0.000692749114819
0.000324359393049,0.0,0.004158010148659999,0.00938974034984,0.016373161737,0.0506085191953,-0.00602411460338,0.00702743580746,-0.00511510066677,0.0,-0.00933713599594,0.00036704595159900004
-0.025954150657599998,0.0121213605323,-0.0230860200342,-0.0164903618994,-0.0138366987411,-0.0748591302243,-0.0182931930473,-0.0169495583138,-0.018111749942999997,-0.0296757681461,-0.0170297398448,-0.013950296573700002
-0.000999001082085,-0.036813973122699996,0.021009176089300002,-0.00715140115763,0.0113351339594,-0.00880545754034,-0.00308166653741,-0.00142551699122,0.00260756340708,0.025769513179099996,-0.0038240964384000002,0.0057515043265600006
0.0176674289138,-0.051293294387600004,0.0164952193691,0.0189579137446,0.0105887006149,0.014632979859700001,0.00921665510492,0.00852277886198,0.0433188747188,0.023211873861199998,0.020853836283200002,0.012385249408
0.0016353233407300001,0.0637158143861,-0.010277582758200001,-0.009434032233360002,-0.0018604656529200001,0.00810189616942,0.00913248356327,-0.0214447102789,-0.00500001041671,-0.023211873861199998,-0.00753299230755,0.000149489245358
-0.0031094043545200002,0.0,-0.008298802814689999,0.00708385488841,-0.00248601743946,0.00115207386014,0.00904983551992,0.0438232665411,0.00749067172916,-0.00195886448533,-0.0152383901049,0.0016843611501300001
0.00131040149791,-0.025001302205400002,0.00208116620382,0.0140189211793,0.00124378125487,0.0125859784965,0.00598804184462,0.0013821702269499999,0.0,0.0270809586027,-0.00770716724494,0.00247575092404
0.005387328351,0.0,0.0164952193691,0.0,0.0141933885317,0.0028384918291799997,-0.00598804184462,0.00138026246896,0.0,-0.0038240964384000002,0.0153553880832,0.00573110001609
0.0066531685578,0.012578782206899999,-0.00204708362172,0.013825104991799998,0.00793412767542,0.036732009268699996,-0.0181823190832,0.006872879287760001,0.00990107098271,0.00191387618228,-0.054808236495,0.00586194581139
-0.0029154539601199997,-0.0253178079843,-0.010298752200600001,-0.00229095174656,-0.014697141463799999,0.012489980449899999,-0.0154086253528,0.00136892560734,-0.00246609249519,0.015180557176999999,-0.0101113096043,0.0005475444403709999
-0.000162219158439,-0.0129034048359,-0.0125001627642,-0.0762273653879,-0.00432767290578,0.004845231551649999,0.006191970247919999,-0.00136892560734,-0.00247218914539,0.110432377756,0.006079046076380001,-0.00086640244089
0.0130552261197,0.0,0.0207476321942,-0.00496278934213,0.00802225838914,0.0159832917748,-0.012422519998600001,0.00546449447208,0.0,-0.005071862097959999,-0.010152371464,0.0035914887762500004
0.0057480598947000005,0.050643732818800004,0.006141268022079999,0.019705071079299998,0.00490497611232,0.00632246573949,-0.0157483569681,-0.00409556886474,-0.007453450654579999,-0.00680274732275,0.010152371464,-0.000415625910071
-0.00638877752034,-0.037740327982800005,0.0,0.00486618965117,0.0024434954124799998,-0.00738010729762,-0.00636944828548,-0.00411241155309,0.00249066131245,-0.00170794234516,0.00201816415624,-0.0033884913640999997
0.00016021789668200001,0.012739025777399998,-0.0020429016298,0.038099846232300005,0.00547613172559,-0.0127797266464,-0.00641027836092,0.00820798041783,0.0,0.015267472130799998,0.0020140993717000003,0.00501740825045
0.00160076871064,-0.012739025777399998,0.00814668456782,0.020809999513799998,-0.00975617494537,0.005877655179220001,0.00641027836092,-0.00136332672786,0.00990107098271,0.005037794029960001,0.00801607498824,0.00243841103987
0.0076482208382599995,0.0,-0.00610378293802,0.0181410870707,0.00549955556604,-0.00641370450859,0.0031897953680999997,0.00679812271382,0.0049140148024300005,-0.00672271439488,-0.00600602406021,0.005916817818510001
-0.031933047103,-0.0129034048359,-0.045937095186999996,-0.031966192062499996,-0.030943062752299997,-0.0332546314553,0.00317965291738,-0.020534602441700002,-0.014815085785100001,-0.030824358200400002,-0.01619468592,-0.014510149353399998
0.0018010647521099997,-0.0130720815674,0.00213447252863,0.009237940984940001,0.000628338066542,-0.0212893194587,-0.0127797266464,-0.0139278017445,-0.0226424767498,-0.019315789299299998,-0.0102565001672,-0.0087999778359
-0.0040980304872,-0.0540672212703,-0.00213447252863,-0.009237940984940001,0.0025094116054299996,0.00620944699075,-0.016207810226900002,0.0014015419252899999,0.0025412974286699998,0.00530505222969,-0.00828162083172,-0.0030776637376399994
0.00196915061988,0.027398974188099997,0.00213447252863,0.00462963789874,0.00997514505682,-0.0028176969896300005,0.006514681021189999,0.00836824967052,0.01511363781,0.008779687652049999,0.006217636610870001,0.005115946180069999
0.005558294512790001,0.0397403286495,-0.00427351077738,-0.0023121397583800002,-0.006222795438270001,-0.0228320420426,-0.0032520353863800004,0.0165293019512,0.0319830458531,0.0121634861932,-0.006217636610870001,0.00787467067101
-0.020921609824,-0.0130720815674,-0.023836448154500003,-0.0210534091978,-0.015094626222500001,-0.0221842139104,0.00649352931055,-0.015141376676399998,-0.012180418556899998,-0.0351530044179,-0.00416667269485,-0.0138610291084
0.0,0.0,0.006557400546160001,0.00236127618568,0.0025316469217800002,0.0152316945955,0.0,-0.026705733259099997,-0.022305757514299997,0.0229895182247,0.018614808442200002,0.00072953975911
0.0145433070652,0.0130720815674,0.017279047608400003,0.0,0.016922998664799998,0.00406150833918,0.0160517090105,0.00992212250632,0.017391742711900002,0.008703275128299999,-0.00410678195265,0.0157372209795
-0.0147097933721,0.0,-0.030437132185900002,-0.0287101058824,-0.021357595732599998,-0.00638979809877,-0.009600073729020001,0.005625893882170001,-0.00741659765505,0.0103449198424,-0.006191970247919999,-0.00723762779512
-0.0150984247126,-0.026317308317400003,-0.004424785980359999,-0.014670189747799997,-0.011494379425700002,-0.015267472130799998,-0.026060106669900003,-0.00845075451772,-0.00997514505682,-0.0190481949707,-0.020921265160599996,-0.0065788083839599994
0.00118253244627,0.01324522675,0.0262597145836,-0.00493828164058,0.0133973295718,-0.0131032249984,-0.0066225407604900005,0.019608471388400002,0.0124534610713,0.00696866931609,0.0105153439995,0.010228731850700001
-0.0010135136002700001,0.0,0.00215749814002,0.00247218914539,0.006317140401260001,0.0131032249984,-0.0100167782435,0.006910877539850001,0.00493828164058,0.0103627870355,0.006256537614310001,-0.000106438288409
-0.019454538486099997,-0.0266682470822,-0.023992426743200002,-0.012422519998600001,-0.012674440896700001,-0.0173086983038,-0.013513719166700001,-0.011080445776599999,-0.0148886124938,-0.0103627870355,-0.0188882845202,-0.0188784659117
-0.006223010575200001,0.0,0.006600684031350001,0.0074720148387,0.0025477720788,0.011373962784,0.0202027073175,-0.0112045990129,0.0,0.0103627870355,-0.00212089156914,0.00497732934838
-0.011861293780399998,0.013423020332100001,-0.006600684031350001,-0.00497513464011,-0.014093763075899999,-0.00776818964651,0.0033277900926700003,-0.0099080782247,-0.0075282664207900005,0.00171673861905,0.00212089156914,-0.00426833721351
-0.0007021239537169999,0.0,-0.0223223554379,-0.022699587516099996,-0.0077720598477,-0.010250315856200001,-0.020134908409099997,-0.00427655676726,-0.012674440896700001,0.0068376334776,-0.0149415799982,-0.0115480244264
-0.0220140258605,0.01324522675,-0.011350859668700001,-0.0180185055027,-0.018373220256599997,-0.00181983671699,-0.00680274732275,-0.0245854754726,-0.0128371467607,0.011854499534499999,-0.023940207546,-0.0206324669377
0.00751076492138,-0.0266682470822,0.013605652055799998,0.0256424306133,0.009228806437620002,-0.023342583185299998,0.00340715832161,0.010196738020500001,0.0153849188395,0.005037794029960001,0.013129291441799999,0.013785183107900001
-0.0005346164254569999,0.0266682470822,0.01119832531,-0.0101782049158,0.0265473667277,0.00557795062605,0.0202027073175,0.00289435802636,-0.00766287274557,0.0,-0.0021762794226,0.007108733866909999
0.027254434186400004,-0.0266682470822,-0.015713005664600002,0.025253867321200003,0.00127713938177,0.016549565581,0.01324522675,0.00432588994712,0.0253178079843,0.021541843774799996,0.0021762794226,0.0148987899227
0.00138672235777,0.0,-0.00226500663085,0.007453450654579999,0.0038216607022600003,-0.0116173730917,-0.0165841280155,0.00716848947861,-0.0672087496934,-0.00657897109804,0.0021715535135100003,-0.00148825016764
0.008280192210800001,0.0,-0.0045454623716700004,-0.00496278934213,-0.00765798254285,0.016468807713299997,0.0132892321187,-0.0086083745366,0.0159154553059,0.00821697310228,0.0214600510198,0.005592308161520001
0.008041791991140001,0.0,0.00681046900253,0.00248447332766,0.00192000058982,0.0344861760712,-0.0542505897497,0.017143276986400002,0.00262812240627,0.0210534091978,0.0251585596362,0.00696723285047
-0.012173317923099999,0.0397403286495,0.00676440008854,-0.020050797045599998,-0.012222731773399999,-0.0011695907765999999,-0.031861102069,-0.00996449525943,-0.00790517950711,0.012739025777399998,0.00206825306406,0.00409987864684
-0.007619084476439999,-0.026317308317400003,-0.00676440008854,0.005050515786069999,-0.00910279367416,-0.009406300982459998,0.00359066813073,-0.00286533147329,-0.00796816964918,-0.009539023046760001,-0.008298802814689999,-0.00185926182733
0.0110632070475,0.01324522675,0.00451468035453,0.0100251466194,0.012333814255600001,0.030825354266400002,-0.00719427563403,0.009992945397520001,0.0158733491563,0.015848192240000003,0.0,0.00663487856904
0.00017189514438499998,0.0130720815674,0.0,0.0,0.00386349482504,0.027120306219200002,0.0036036075033,0.0127030642563,0.00262123347987,0.0248459985865,0.0,0.0058141587114499994
0.00838686987071,0.0,-0.00677968698538,-0.00750942202213,-0.0025740039951700003,0.00389430255721,-0.0181493185057,0.00698814863393,0.0026143805740700002,-0.00153491971808,0.00208116620382,-0.0025050377302800004
0.00865512403429,-0.0130720815674,0.00677968698538,0.0025094116054299996,0.0102565001672,0.0,-0.00366972888896,0.012456908485299999,0.020672570804700002,0.0122138922939,0.00828162083172,0.00461606559768
-0.007122295666390001,-0.0266682470822,-0.00451468035453,0.00250313021812,-0.008325376297020001,0.0154273032149,-0.014815085785100001,-0.00137646270872,-0.00512821636692,-0.00914640522608,-0.0103627870355,0.00188079985377
-0.032166010173400005,0.013423020332100001,0.009009069942370001,-0.00501254182354,0.0,0.012496766815299999,0.014815085785100001,0.00959568706186,0.00768249617202,-0.00614441257234,0.014478019180700002,-0.000492056523829
0.008923163047260001,-0.013423020332100001,0.026550232094099995,0.0345713440651,0.018477747761,-0.0135908588281,0.039644831347199996,0.00136332672786,0.0025477720788,-0.029712897318500003,0.0,0.0026429674619499995
0.0102245063669,0.0,-0.00218579321998,0.0168475705726,0.00315159416235,0.0119696750091,0.00704228262541,0.0374375270721,0.0025412974286699998,0.011049836186600001,0.0,-0.0013931336077699999
-0.0032812394520300003,0.0,-0.00438597194325,-0.00238948739738,-0.00884961527698,-0.00108225118788,-0.00704228262541,-0.0185435777122,-0.007643349312569999,-0.0222231367847,-0.0061792163659600005,-0.0023719826848899997
-0.00138480202154,0.0,-0.006615239118720001,0.0,0.00316957476128,-0.00379712959621,0.0244340253373,-0.00267737777072,0.007643349312569999,0.00320513094895,-0.0293522120125,8.88490414983e-05
-0.0116736232875,0.0,0.00441501820912,-0.00239521072595,-0.00698637328798,-0.0197591499805,0.0034423441909699998,0.00267737777072,0.0,-0.00320513094895,0.006362693787829999,-0.00954374529209
0.00976638387103,0.013423020332100001,-0.0110743102991,0.0,-0.00127551037701,0.00992837719733,-0.006896579059060001,0.0,0.0,0.025357935590099998,0.00842110239641,0.0006032346602640001
0.0039837239833,0.01324522675,-0.015713005664600002,-0.00963862883777,-0.027824506109400002,-0.00219780308248,-0.0245196171743,-0.00133779284166,0.00253485560319,0.00624026986009,0.00418410652257,0.00115654028203
-0.0862416567999,-0.01324522675,-0.00226500663085,-0.00973243691823,-0.00394477829102,-0.00995033085317,-0.021506205221000003,0.00800004266708,0.0100756519887,-0.0046765478839,0.00208550649102,0.00460472899038
-0.00737591996472,-0.08338160893910002,0.0,-0.0197537287362,-0.009265453445790002,-0.009489326021120001,0.0108109161042,0.0,-0.00502513620267,-0.0205216357208,-0.006269613013600001,-0.011432979937499999
-0.0101116954283,0.0,0.0246373043854,-0.0024968801985900003,-0.012040279232100002,0.00280033787032,0.014235115821899999,-0.0026595760357600003,0.017478597274,0.00952388151126,-0.0211872332194,0.005329378893340001
0.00802143338458,-0.014598799421200001,0.00881062968215,0.0148886124938,0.005369140415060001,0.027580347182200003,0.0175135824927,0.0236853177415,0.00493828164058,0.0265019407455,0.010649727916700002,0.015113434006199999
-0.0011419871815899999,0.0431721718652,-0.00439561147304,0.00980400009662,0.00534046663132,0.010822616458199999,0.0,0.00389358051913,0.0024600258408600004,0.00918842605441,-0.0885533973414,0.00419882505067
-0.00019045805218999997,0.0,-0.00662985853867,-0.0024420036555500005,-0.00869279964007,-0.00215517324798,0.0034662079764899998,-0.0025940351770500003,-0.00492611833606,-0.006116227017439999,0.0137933221323,-0.00208919577945
0.0147478566346,-0.0285733724441,-0.0022197567383099998,0.0265395552346,0.0066934654185899995,-0.016861971447100003,0.0171530792262,0.014184634992,0.00982808893626,-0.004611845222560001,0.006825965070399999,0.009212391324850001
0.00915466458945,0.0143887374521,0.0,-0.00716848947861,-0.0026720122778100003,0.07551752602839999,0.0,0.0165083114075,0.0,-0.006182399908319999,0.0,0.00756147270058
0.00037188546356500005,0.0281708769667,0.0176216013498,0.00716848947861,-0.0148250693622,-0.00817164914932,0.0033955890011399996,0.0037712175430799997,0.007308193306720001,-0.042761859338100006,0.00452489459829,0.00568866397247
0.0114603842127,-0.0281708769667,0.0,0.011834457647,0.00271186606875,0.00409417153266,0.0134682170509,-0.00629328697579,-0.009756174945360001,0.00484262447579,-0.00907035696996,0.00369128198342
-0.0103455568954,0.0555698511548,-0.022075951699200003,-0.00235571369246,0.00202908422678,0.026708566682199997,0.00666669135819,0.00126182982042,-0.00985229644301,-0.0512085450337,0.0313927124079,-0.000249826293954
-0.008766259626020002,-0.0413852161629,0.006674107087689999,-0.00472814119595,0.00404585851954,-0.013517101927799998,-0.0033277900926700003,-0.00632513177697,0.0171783365351,0.00338409798424,-0.015573173463,1.56159720159e-05
0.0035530659164899996,-0.014184634992,0.0,0.0,-0.0026954194216700002,0.00753204665558,-0.00333890126551,-0.005089069507470001,-0.00732604009207,-0.00169061747791,0.0177782460213,-0.006580259535350001
-0.00280400221105,0.014184634992,-0.00890874488911,-0.021557721074999998,-0.0074500852545900005,-0.0141060273477,-0.0100841190666,-0.006397974479659999,-0.00738010729762,0.00337838159163,-0.00220507255831,-0.0110165649726
0.00205703672347,0.0,0.00890874488911,-0.012180418556899998,-0.00204151142698,0.0025335711550900004,0.0,0.010217202546700001,-0.00247218914539,0.026623868712200002,-0.0022099456508000003,0.00432942300496
0.004287451809599999,0.0,-0.024692612590400002,0.00244798163864,-0.00614966065168,0.0160646025038,-0.0170361871526,0.012626430372799998,0.0171783365351,-0.00824406977508,0.0,0.00362512391879
0.00925761101589,0.0,0.00227014853454,0.0024420036555500005,0.00819117207865,0.015320289762799998,0.0,0.00998759862835,0.009685305734459998,0.0405570587656,0.0,0.00595012936505
-0.0133582691386,0.0139862419747,-0.029921679865000002,-0.0172205977517,-0.01644999397,0.00195982424317,0.0,-0.00373366955205,0.0143543134517,-0.00637960696404,0.032647077836700004,-0.0102638522497
-0.000747384190245,0.0,-0.0117510165355,0.019656652549599998,-0.035165367374499996,0.008286666966010001,0.0404095383379,0.0197537287362,0.0188240852456,0.0015987213637,0.0232814748226,0.0052041703341499995
-0.0103335818545,0.027398974188099997,-0.021506205221000003,-0.0321412092118,-0.00934922307935,-0.017136282242999998,0.019608471388400002,-0.00736199644107,0.0,-0.0128619136424,-0.00209424160311,-0.00792362082619
-0.021186020003400002,-0.0413852161629,-0.0072727593290799995,-0.00251572459725,-0.00652412607694,-0.050643732818800004,-0.00649352931055,-0.00493828164058,0.00232828975959,-0.0179596663982,-0.004201686853699999,-0.0037702876351799995
0.022884293833599998,0.0277795641071,0.0072727593290799995,0.0100251466194,0.0021794414729299997,0.011877237480600001,-0.00326264563482,0.00493828164058,-0.0164130296413,0.0032894766504,0.0021030501967800003,-0.00549790019905
-0.00113186203368,0.027028672387900004,-0.0072727593290799995,0.0,0.0,0.0112303375296,0.006514681021189999,0.0061387546983299995,0.0,0.0065466682263100005,0.00419287826004,0.00643782475567
0.00263902132425,0.01324522675,0.00243013485329,-0.0024968801985900003,-0.0109450198771,0.00909556548449,-0.0130720815674,0.007317105817069999,0.00236127618568,-0.00163265342389,0.0124741742252,0.0035922376441999996
-0.0136469138412,0.0,-0.007308193306720001,-0.00250313021812,-0.031299127174200005,-0.0010065426114,-0.01324522675,-0.004872116824,0.00235571369246,-0.0164748372035,-0.006217636610870001,-0.007429176633040001
-0.0109374591254,-0.0266682470822,-0.0222506089348,-0.017699577099400003,0.00603775419092,-0.012158204479799999,0.0033277900926700003,-0.00981602973766,0.0023501773449499997,-0.0150630463111,-0.0146599484107,-0.0105089907108
-0.00019295706765099998,0.013423020332100001,0.00995033085317,0.0025477720788,0.0037551677623200003,-0.0154086253528,0.00991743665735,-0.0149071083491,-0.00470589103741,-0.00676821534614,0.0042105325363400005,-0.00202123169866
0.00269801666844,-0.040821994520300005,-0.00496278934213,0.0251269500774,-0.000749906296861,-0.005189425242229999,-0.0199342149008,-0.0138628559084,-0.00236127618568,0.00508045123242,0.0,0.00310293249593
-0.0028910109757,0.027398974188099997,-0.00249066131245,0.019656652549599998,0.0,0.014463062027600001,-0.0033613477027,0.00632513177697,-0.009501259124139998,0.013423020332100001,0.00419287826004,0.000653296954757
0.005389810930399999,-0.013605652055799998,0.017305747097599997,0.0048543784648,0.0200526585514,-0.00462606838878,0.016694878572200002,0.00878850603308,0.0,-0.0016680571007,0.018653390591099998,0.0031234679759899998
0.015430347107200001,-0.0137933221323,0.00488998529419,0.00483092726967,0.014598799421200001,0.012797717538100002,0.006600684031350001,0.012422519998600001,-0.00238948739738,0.00996685991539,0.00818000471193,0.010251497148799998
-0.0064479646879,0.0,-0.0372713947972,-0.0121213605323,-0.0324034240547,-0.0215946694815,-0.0266682470822,-0.0288059992491,-0.00720291229406,-0.0251059211311,-0.018500013743900003,-0.022495095727599997
0.0045558165358599995,0.0,0.0100756519887,0.00243605479788,-0.0135646390341,0.006217636610870001,-0.013605652055799998,-0.0140757282342,-0.00241254640538,-0.0153717800479,0.010320009032,-0.0033905797276899997
-0.009514819641340001,0.0,-0.00502513620267,0.0048543784648,0.006805319269760001,-0.027757739179400002,0.00341880674879,-0.0155847310167,-0.00241838086428,-0.026156678648700003,-0.00824746943002,-0.00797555017198
-0.00383142231156,0.0137933221323,-0.043765027966800006,-0.022032714999899998,-0.0106061600294,-0.014442615311,-0.0241807981972,-0.00130975788206,-0.0048543784648,-0.021429391455900004,-0.00414938354681,-0.005057537047770001
-0.00384615858748,-0.0277795641071,-0.01324522675,-0.00496278934213,-0.006878131816199999,0.0101850250584,-0.0319743046325,0.00783293822119,0.0,0.0178895647508,-0.006256537614310001,-0.00158108034774
0.000192659667295,0.0277795641071,-0.0215641779158,-0.0150378773645,-0.010019351640000002,0.0026631174194799998,-0.010889399799299999,0.0077720598477,0.0072727593290799995,-0.045338680589100004,0.0,-0.00181594348339
-0.00463410754004,0.013605652055799998,0.0268833393934,0.0,0.0146100253486,0.008474626990970001,0.010889399799299999,0.0012894908298699999,0.009615458699440001,0.0129034048359,-0.00209424160311,0.0062383337354699996
-0.0140325826304,0.0266682470822,0.00264900817158,-0.010152371464,0.0174049039835,-0.016485350737100002,-0.0182154398913,-0.00906155067757,-0.0144580831752,-0.016620881236,-0.00842110239641,-0.014321441643299999
-0.00946565931656,-0.0266682470822,0.0338133643658,0.012674440896700001,0.011931536029,-0.0016098742409,0.014598799421200001,0.0012995453420899998,0.012062872449299999,0.00742118433762,0.00211193320314,8.36652053628e-05
0.00710763110664,0.013423020332100001,-0.0102828669556,-0.00758537138926,-0.00296956417182,0.0196762529753,0.042559614418800004,0.0103360093307,0.011919092237200002,0.0018467225931600001,0.0104932757158,0.0102543659377
-0.010680481274899999,-0.027028672387900004,-0.0208884879474,-0.030930300691400004,-0.016492127921,-0.021288723090800002,0.0103627870355,-0.0168506903519,-0.00713439411387,-0.0148701624795,-0.0104932757158,-0.0149252143842
-0.00518342468376,0.013605652055799998,-0.010610179112,0.0,0.00902940671939,-0.012449416541,-0.013841051411899999,0.011696039763200002,0.014218249002300001,0.024052963461799998,-0.0299808322119,0.00539008040467
-0.031059027556699998,-0.027398974188099997,0.0184945826362,-0.00524935588614,0.00820593937032,0.014598799421200001,0.0342499230431,0.0102828669556,0.007034026657380001,0.007286006730930001,-0.004357305368959999,0.0035717602167800004
-0.00103145960666,-0.042559614418800004,-0.00524935588614,-0.0026350476380000002,-0.0157247717844,0.007486665984920001,0.016694878572200002,0.0202538569045,0.011614532420700001,0.0215448189868,-0.013187004282,0.00631110770011
0.017391742711900002,-0.0597192347016,0.031090587069999998,0.026043138536,0.0060195817583900005,0.034043612264799995,0.0261452801043,0.00125234831647,-0.04487175417719999,0.06031112581090001,0.013187004282,0.00903991685779
-0.0122450509601,0.0451204352805,0.005089069507470001,-0.026043138536,-0.0105581674614,-0.0134786903205,-0.019544596073,-0.0113280003052,-0.014598799421200001,-0.005029348405,0.0021810259463600004,-0.00661741702696
-0.0140614392954,-0.014815085785100001,-0.0025412974286699998,-0.0132804076679,-0.0160492554533,0.012963624638200002,0.009820046180979999,-0.0012666246151900001,0.0,0.0183185805237,0.00867684402569,-0.00493386652956
-0.011309021051600001,-0.0150378773645,0.00507615303186,-0.0216224640132,-0.010844413014100001,-0.00827733644712,0.012945164592,-0.0153259704782,-0.029852963149700002,-0.00995033085317,-0.0196298560449,-0.00963129461371
0.0167088264879,0.058840500022900005,0.0100756519887,0.0,-0.00155884676929,0.0442032844977,-0.036010437523,0.00896866998276,0.0100503358535,0.0148886124938,0.0,0.00909172998776
0.0221229833678,0.0,0.00250313021812,0.013568729206100002,-0.010980502483399998,0.005452305948119999,0.0165293019512,0.001274697432,-0.00501254182354,0.0339015516757,0.00877198607284,0.0119759933506
0.00787008400747,0.0,0.0344014267173,0.0080537348071,0.024923408452499997,0.0088583256421,-0.00657897109804,0.0012730746468,0.00501254182354,-0.0015885626851400002,0.0021810259463600004,0.005955027823159999
0.0175338223772,0.0,0.00241254640538,0.00533334597536,0.00383877630717,0.00146878851375,-0.0033057881345,0.015151805020600002,0.0173486383346,0.0,0.0129871955268,0.0123929174788
-0.0036472188971100002,-0.0238106486937,0.0,0.013004084423200002,0.000591891109319,0.00433370125712,0.0181273845926,-0.00141542840333,0.010666767804199999,-0.0325231917056,-0.00199005040801,0.0017464412147300001
0.0113947232395,0.0238106486937,0.014213437250099999,0.0128371467607,0.005311313754810001,0.012889544725999999,0.0178046246335,-0.0185852383033,0.0131754211586,0.0,-0.00800004266708,0.0027077948884299996
0.00736199644107,-0.011834457647,-0.00404040953701,0.010152371464,-0.010650988263299998,-0.00857454342458,-0.014815085785100001,-0.0043384015986,0.0026143805740700002,-0.018770102682000002,0.025769513179099996,-0.00217761752313
0.00471583929499,-0.0119761910467,-0.0020263431452300002,-0.017834867636,-0.008963310681829999,-0.00215517324798,0.005952398527300001,0.0,-0.00523561405394,0.010471299867299999,0.009737175277860001,-0.00193393864829
-0.00357549543924,0.0119761910467,-0.00610378293802,0.0,-0.00541680530023,-0.004324331063,0.0147278067102,-0.00290275965796,0.0207799684917,0.004158010148659999,0.00386847677792,-0.0032000576379200003
0.0029263555268,-0.0119761910467,0.00610378293802,0.00768249617202,-0.00241691960554,-0.0016264573929699998,-0.005865119452399999,0.00868312257346,-0.0025740039951700003,0.014418375424299999,-0.007751976804319999,0.00295162639427
0.0012978587155999999,0.0,0.0260274952448,0.042453316252300005,0.013818183220999999,-0.00162910706679,-0.0029455102297600002,0.00574714225557,0.00770222036209,0.0101730277131,0.0116055461203,0.007137033436560001
-0.00032430679707,0.0,-0.00793654959574,0.0024420036555500005,-0.000596836782861,0.0081191244385,-0.0029542118974299997,0.00143163947144,0.0127066512691,0.0455073573205,0.0019212301778900002,-0.00200108210325
0.0120900964879,0.0,0.017769470512,0.026475673983999998,0.0195099300893,0.017103570327000002,0.0029542118974299997,0.012793351459899998,-0.005063301956550001,0.0134488098126,-0.005774799493880001,0.00471105330644
0.0245323690198,0.0238106486937,-0.0646689927928,-0.00715140115763,-0.0017579846309,0.013161548242799997,-0.0148591144037,0.00141143283841,0.0126105075919,0.00190657827058,0.0019286409064100001,0.00428356817055
